0               , 0               , 0               , 0               , 0               , 0               , 0               , 149598023000    , 0               , 0               , -0              , 29784.6766683478, 0               , 384399000       , 0               , 0               , -0              , 1018.30473517246, 0               , 1496847145.31617, -8.11992551035459, 0               , 37.3301499420367, -318.293985616207, 0               
1000            , 0.00901447676419395, 5.98483149588447e-007, 0               , 1.8028953468678e-005, 1.79544944281795e-009, 0               , 149598020051.552, 29784676.4862253, 0               , -5.89689521436622, 29784.6761219803, 0               , 384397649.796001, 1018303.52433399, 0               , -2.7004064179249, 1018.30110265922, 0               , 1496884426.39414, -318302.105266891, 0               , 37.2320080362647, -318.293984792565, 0               
2000            , 0.0360579066985165, 4.78786516094199e-006, 0               , 3.60579062208374e-005, 7.18179769965939e-009, 0               , 149598011206.21 , 59569351.8797155, 0               , -11.7937904234883, 29784.6744828774, 0               , 384393599.193483, 2036599.78365005, 0               , -5.40079388016172, 1018.29020514513, 0               , 1496921609.33632, -636596.088963458, 0               , 37.1338783749736, -318.293982327334, 0               
3000            , 0.0811302887281897, 1.61590447526009e-005, 0               , 5.40868575399596e-005, 1.61590445556871e-008, 0               , 149597996463.972, 89354025.0877348, 0               , -17.6906856221201, 29784.6717510384, 0               , 384386848.220878, 3054881.51298149, 0               , -8.10114343117754, 1018.27204270706, 0               , 1496958694.15505, -954890.069375812, 0               , 37.0357611906796, -318.293978224821, 0               
4000            , 0.144231621061917, 3.83029203566558e-005, 0               , 7.2115806709526e-005, 2.87271896528389e-008, 0               , 149597975824.838, 119138695.017546, 0               , -23.587580805012, 29784.6679264617, 0               , 384377396.925576, 4073141.44746411, 0               , -10.8014361157491, 1018.24661547312, 0               , 1496995680.86294, -1273184.04486865, 0               , 36.9376567158791, -318.293972488914, 0               
5000            , 0.225361901191884, 7.48103899755228e-005, 0               , 9.01447530130182e-005, 4.48862324898281e-008, 0               , 149597949288.81 , 148923360.576412, 0               , -29.4844759669084, 29784.6630091454, 0               , 384365245.37392 , 5091372.32238747, 0               , -13.5016529791182, 1018.21392362269, 0               , 1497032569.4728 , -1591478.01381034, 0               , 36.839565183045 , -318.293965123076, 0               
6000            , 0.324521125893756, 0.000129272351038719, 0               , 0.000108173695733918, 6.46361724221427e-008, 0               , 149597916855.886, 178708020.67159 , 0               , -35.3813711025466, 29784.6569990868, 0               , 384350393.651209, 6109566.8732461 , 0               , -16.2017750671466, 1018.17396738637, 0               , 1497069359.9977 , -1909771.97457252, 0               , 36.7414868246227, -318.293956130353, 0               
7000            , 0.441709291226682, 0.000205279700259636, 0               , 0.000126202634155707, 8.79770086620464e-008, 0               , 149597878526.068, 208492674.210337, 0               , -41.2782662066542, 29784.6498962828, 0               , 384332841.861696, 7127717.83579077, 0               , -18.9017834264711, 1018.12674704601, 0               , 1497106052.45092, -2228065.92552964, 0               , 36.6434218730258, -318.293945513367, 0               
8000            , 0.576926392533293, 0.000306423333492319, 0               , 0.000144231567561867, 1.14908740278578e-007, 0               , 149597834299.354, 238277320.099906, 0               , -47.1751612739477, 29784.6417007296, 0               , 384312590.128584, 8145817.9460797 , 0               , -21.601659104658, 1018.07226293468, 0               , 1497142646.84599, -2546359.86505858, 0               , 36.5453705606323, -318.293933274319, 0               
9000            , 0.730172424439701, 0.000436294145588237, 0               , 0.000162260495235881, 1.45431366197551e-007, 0               , 149597784175.745, 268061957.247545, 0               , -53.0720562991305, 29784.632412423 , 0               , 384289638.59403 , 9163859.94052982, 0               , -24.3013831503583, 1018.01051543671, 0               , 1497179143.19666, -2864653.7915382, 0               , 36.4473331197806, -318.293919414988, 0               
10000           , 0.901447380855501, 0.000598483030253063, 0               , 0.000180289416461231, 1.79544885201555e-007, 0               , 149597728155.241, 297846584.560499, 0               , -58.968951276891, 29784.622031358 , 0               , 384263987.419144, 10181836.555968 , 0               , -27.0009366134626, 1017.94150498764, 0               , 1497215541.51693, -3182947.70334893, 0               , 36.3493097827653, -318.293903936731, 0               
11000           , 1.09075125497377, 0.000796580879903443, 0               , 0.0001983183305214, 2.17249295929953e-007, 0               , 149597666237.843, 327631200.946006, 0               , -64.8658462019007, 29784.6105575292, 0               , 384235636.783981, 11199740.5296822, 0               , -29.7003005452558, 1017.86523207422, 0               , 1497251841.82101, -3501241.59887235, 0               , 36.2513007818336, -318.293886840484, 0               
12000           , 1.29808403927107, 0.00103417858552378, 0               , 0.00021634723669987, 2.58544596878887e-007, 0               , 149597598423.549, 357415805.3113  , 0               , -70.7627410688124, 29784.5979909304, 0               , 384204586.887546, 12217564.5994729, 0               , -32.3994559985723, 1017.78169723444, 0               , 1497288044.12335, -3819535.47649075, 0               , 36.1533063491808, -318.293868126757, 0               
13000           , 1.52344572550744, 0.001314867036523, 0               , 0.000234376134280126, 3.03430786401269e-007, 0               , 149597524712.361, 387200396.563608, 0               , -76.6596358722582, 29784.5843315552, 0               , 384170837.947791, 13235301.503704 , 0               , -35.09838402795 , 1017.69090105749, 0               , 1497324148.43864, -4137829.33458675, 0               , 36.0553267169465, -318.293847795642, 0               
14000           , 1.76683630472641, 0.00164223712059133, 0               , 0.000252405022545651, 3.51907862706792e-007, 0               , 149597445104.277, 416984973.61015 , 0               , -82.556530606848, 29784.5695793963, 0               , 384134390.201613, 14252943.9813542, 0               , -37.7970656897856, 1017.59284418374, 0               , 1497360154.78179, -4456123.17154281, 0               , 35.9573621172108, -318.293825846805, 0               
15000           , 2.02825576725499, 0.00201987972355708, 0               , 0.000270433900779929, 4.03975823861919e-007, 0               , 149597359599.299, 446769535.358137, 0               , -88.4534252671671, 29784.553734446 , 0               , 384095243.904848, 15270484.7720683, 0               , -40.4954820424891, 1017.48752730477, 0               , 1497396063.16796, -4774416.98574088, 0               , 35.8594127819902, -318.29380227949, 0               
16000           , 2.30770410270368, 0.00245138572924342, 0               , 0.000288462768266444, 4.59634667789893e-007, 0               , 149597268197.427, 476554080.714775, 0               , -94.3503198477746, 29784.5367966958, 0               , 384053399.332277, 16287916.6162081, 0               , -43.1936141466382, 1017.37495116336, 0               , 1497431873.61252, -5092710.77556192, 0               , 35.7614789432335, -318.293777092517, 0               
17000           , 2.60518129996645, 0.00294034601932512, 0               , 0.000306491624288682, 5.18884392270728e-007, 0               , 149597170898.66 , 506338608.587259, 0               , -100.247214343202, 29784.5187661368, 0               , 384008856.777617, 17305232.254904 , 0               , -45.8914430651332, 1017.25511655342, 0               , 1497467586.13109, -5411004.53938551, 0               , 35.6635608328179, -318.293750284283, 0               
18000           , 2.92068734722078, 0.00349035147318539, 0               , 0.000324520468130129, 5.81724994941217e-007, 0               , 149597067702.998, 536123117.882776, 0               , -106.14410874795, 29784.4996427597, 0               , 383961616.553521, 18322424.4301057, 0               , -48.5889498633513, 1017.12802432005, 0               , 1497503200.73951, -5729298.2755894, 0               , 35.5656586825451, -318.29372185276, 0               
19000           , 3.25422223192761, 0.00410499296777259, 0               , 0.00034254929907427, 6.48156473294926e-007, 0               , 149596958610.442, 565907607.508502, 0               , -112.041003056487, 29784.4794265543, 0               , 383911678.991574, 19339485.8846337, 0               , -51.2861156093009, 1016.99367535951, 0               , 1497538717.45385, -6047591.98254913, 0               , 35.4677727241375, -318.293691795496, 0               
20000           , 3.60578594083138, 0.00478786137745706, 0               , 0.000360578116404592, 7.18178824682198e-007, 0               , 149596843620.992, 595692076.371605, 0               , -117.937897263251, 29784.4581175099, 0               , 383859044.442296, 20356409.3622301, 0               , -53.9829213737761, 1016.85207061919, 0               , 1497574136.29043, -6365885.65863754, 0               , 35.3699031892338, -318.293660109616, 0               
21000           , 3.97537845996002, 0.00554254757388785, 0               , 0.000378606919404582, 7.91792046310151e-007, 0               , 149596722734.648, 625476523.379239, 0               , -123.83479136264, 29784.4357156153, 0               , 383803713.27513 , 21373187.6076102, 0               , -56.679348230511, 1016.70321109759, 0               , 1497609457.26578, -6684179.3022244, 0               , 35.2720503093856, -318.293626791818, 0               
22000           , 4.36299977462493, 0.00637264242584952, 0               , 0.000396635707357728, 8.68996135242677e-007, 0               , 149596595951.409, 655260947.438548, 0               , -129.731685349018, 29784.4122208588, 0               , 383745685.878445, 22389813.3665133, 0               , -59.3753772563334, 1016.54709784435, 0               , 1497644680.39668, -7002472.91167597, 0               , 35.174214316053 , -318.293591838375, 0               
23000           , 4.76864986942102, 0.00728173679911891, 0               , 0.000414664479547518, 9.49791088400447e-007, 0               , 149596463271.277, 685045347.456665, 0               , -135.628579216707, 29784.387633228 , 0               , 383684962.659534, 23406279.3857538, 0               , -62.0709895313195, 1016.3837319602 , 0               , 1497679805.70012, -7320766.48535457, 0               , 35.076395440601 , -318.293555245135, 0               
24000           , 5.19232872822668, 0.00827342155632194, 0               , 0.000432693235257442, 1.0341769025609e-006, 0               , 149596324694.251, 714829722.340708, 0               , -141.525472959991, 29784.3619527099, 0               , 383621544.044605, 24422578.4132725, 0               , -64.7661661389475, 1016.21311459696, 0               , 1497714833.19334, -7639060.02161813, 0               , 34.9785939142956, -318.293517007521, 0               
25000           , 5.63403633420378, 0.00935128755679032, 0               , 0.000450721973770989, 1.12215357435827e-006, 0               , 149596180220.331, 744614070.997784, 0               , -147.422366573108, 29784.335179291 , 0               , 383555430.478783, 25438703.1981876, 0               , -67.4608881662516, 1016.03524695752, 0               , 1497749762.89381, -7957353.51881983, 0               , 34.8808099682996, -318.293477120527, 0               
26000           , 6.09377266979769, 0.0105189256564184, 0               , 0.00046875069437165, 1.21372110028353e-006, 0               , 149596029849.518, 774398392.334985, 0               , -153.319260050253, 29784.3073129573, 0               , 383486622.426103, 26454646.4908454, 0               , -70.1551367039762, 1015.85013029583, 0               , 1497784594.81922, -8275646.9753076, 0               , 34.783043833669 , -318.293435578722, 0               
27000           , 6.57153771673728, 0.0117799267075199, 0               , 0.000486779396342916, 1.30887947668447e-006, 0               , 149595873581.811, 804182685.259389, 0               , -159.216153385574, 29784.278353694 , 0               , 383415120.369507, 27470401.042872 , 0               , -72.8488928467289, 1015.65776591688, 0               , 1497819328.98749, -8593940.38942373, 0               , 34.6852957413491, -318.293392376249, 0               
28000           , 7.06733145603489, 0.0131378815586847, 0               , 0.000504808078968279, 1.40762869976563e-006, 0               , 149595711417.211, 833966948.678059, 0               , -165.11304657317, 29784.248301486 , 0               , 383340924.810841, 28485959.607224 , 0               , -75.5421376931346, 1015.45815517667, 0               , 1497853965.41679, -8912233.75950446, 0               , 34.5875659221704, -318.293347506821, 0               
29000           , 7.58115386798637, 0.0145963810546357, 0               , 0.000522836741531232, 1.50996876558834e-006, 0               , 149595543355.718, 863751181.498041, 0               , -171.009939607089, 29784.2171563174, 0               , 383264036.270852, 29501314.9382392, 0               , -78.2348523459888, 1015.25129948222, 0               , 1497888504.1255 , -9230527.0838795, 0               , 34.489854606845 , -318.293300963725, 0               
30000           , 8.11300493217105, 0.0161590160360852, 0               , 0.000540865383315269, 1.61589967007069e-006, 0               , 149595369397.332, 893535382.626368, 0               , -176.906832481328, 29784.1849181718, 0               , 383184455.289178, 30516459.7916882, 0               , -80.9270179124113, 1015.03720029155, 0               , 1497922945.13225, -9548820.36087165, 0               , 34.3921620259629, -318.293252739818, 0               
31000           , 8.66288462745177, 0.0178293773395925, 0               , 0.000558894003603885, 1.72542140898755e-006, 0               , 149595189542.053, 923319550.970053, 0               , -182.803725189829, 29784.1515870323, 0               , 383102182.424352, 31531386.9248251, 0               , -83.6186155039985, 1014.8158591136 , 0               , 1497957288.45588, -9867113.58879636, 0               , 34.2944884099875, -318.29320282753, 0               
